what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.monitor.ui",1383189366747
started,bundle,org.eclipse.mylyn.tasks.index.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.tasks.index.core",1383189366770
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.tasks.ui",1383189366848
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1383189366864
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1383189366905
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1383189366930
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1383189366938
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1383189366954
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1383189366977
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1383189367032
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1383189367065
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1383189367078
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1383189367089
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1383189367112
started,bundle,org.eclipse.wb.core,1.5.2.r37x201303061457,"org.eclipse.wb.core",1383189367112
started,bundle,org.eclipse.wb.core.java,1.5.2.r37x201303061505,"org.eclipse.wb.core.java",1383189367129
started,bundle,org.eclipse.wb.core.lib,1.5.2.r37x201303061457,"org.eclipse.wb.core.lib",1383189367158
os,sysinfo,,,"win32",1383189367161
arch,sysinfo,,,"x86_64",1383189367161
ws,sysinfo,,,"win32",1383189367161
locale,sysinfo,,,"en_US",1383189367161
processors,sysinfo,,,"8",1383189367161
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1383189367161
java.runtime.version,sysinfo,,,"1.7.0_11-b21",1383189367161
java.specification.name,sysinfo,,,"Java Platform API Specification",1383189367161
java.specification.vendor,sysinfo,,,"Oracle Corporation",1383189367161
java.specification.version,sysinfo,,,"1.7",1383189367161
java.vendor,sysinfo,,,"Oracle Corporation",1383189367161
java.version,sysinfo,,,"1.7.0_11",1383189367161
java.vm.info,sysinfo,,,"mixed mode",1383189367161
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1383189367161
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1383189367161
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1383189367161
java.vm.specification.version,sysinfo,,,"1.7",1383189367161
java.vm.vendor,sysinfo,,,"Oracle Corporation",1383189367161
java.vm.version,sysinfo,,,"23.6-b04",1383189367161
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1383189367184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189367491
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383189368310
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1383189368339
started,bundle,com.android.ide.eclipse.traceview,22.0.1.v201305230001--685705,"com.android.ide.eclipse.traceview",1383189371971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189372161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189372916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189373065
started,bundle,com.google.gdt.eclipse.maven,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.maven",1383189375639
started,bundle,com.google.gdt.eclipse.suite,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.suite",1383189375654
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1383189376701
error,log,,,"Could not parse the XML file C:\\Users\\Javi\\AppData\\Local\\Temp\\site2488745906548251201xml",1383189376718
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1383189376746
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1383189376786
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1383189376913
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1383189377035
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1383189377059
stopped,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1383189377062
error,log,,,"An error occurred while automatically activating bundle org.eclipse.jpt.jpa.core (493).",1383189377066
error,log,,,"Could not create content describer for org.eclipse.jpt.jpa.core.content.baseJpaContent. Content type has been disabled.",1383189377086
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383189379423
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1383189379819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383189379922
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383189380595
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1383189381787
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1383189382848
started,bundle,com.google.gdt.eclipse.designer.UiBinder,3.1.2.r37x201303061530,"com.google.gdt.eclipse.designer.UiBinder",1383189392402
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1383189392434
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1383189392469
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1383189392491
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1383189392505
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1383189392521
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1383189392577
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1383189392578
started,bundle,org.eclipse.mylyn.team.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.team.ui",1383189392609
started,bundle,org.eclipse.wb.discovery.core,1.5.2.r37x201303061516,"org.eclipse.wb.discovery.core",1383189392636
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1383189392810
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1383189392899
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1383189392987
started,bundle,org.eclipse.wb.discovery.ui,1.5.2.r37x201303061516,"org.eclipse.wb.discovery.ui",1383189394614
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383189397245
started,bundle,com.google.gdt.eclipse.designer.wizards,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.wizards",1383189399143
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1383189402749
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1383189406218
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1383189406322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189406734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189409384
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1383189409504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189409562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189411149
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1383189412150
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1383189419512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189423358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189654646
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383189658748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189672541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189673759
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383189697635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189701311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189774618
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1383189778155
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383189793924
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1383189818319
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383189824822
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1383189826209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189845854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189860370
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383189861694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189862163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189862246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189862751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189862900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189863166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189864449
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1383189865830
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383189871202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189877471
error,log,,,"sdk is null for EvilEngine-desktop\n  src\n    <default> (...)\n    com (...)\n    com.perfectplay (...)\n    com.perfectplay.org (...)\n  assets\n    <default> (...)\n    data (...)\n  C:\\Program Files\\Java\\jre7\\lib\\resources.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\rt.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\jsse.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\jce.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\charsets.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\jfr.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\ext\\access-bridge-64.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\ext\\dnsns.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\ext\\dns_sd.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\ext\\jaccess.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\ext\\localedata.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\ext\\sunec.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\ext\\sunjce_provider.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\ext\\sunmscapi.jar (not open)\n  C:\\Program Files\\Java\\jre7\\lib\\ext\\zipfs.jar (not open)\n  libs/gdx-backend-lwjgl.jar\n    <default> (not open)\n    com (not open)\n    org.lwjgl.util.vector (not open)\n    javazoom (not open)\n    org (not open)\n    org.lwjgl.opengles (not open)\n    com.jcraft.jorbis (...)\n    com.badlogic.gdx.backends (not open)\n    com.badlogic (not open)\n    com.badlogic.gdx.backends.lwjgl (not open)\n    org.lwjgl.opencl (not open)\n    org.lwjgl.util.mapped (...)\n    org.lwjgl.util.jinput (not open)\n    com.badlogic.gdx (not open)\n    org.lwjgl.opencl.api (not open)\n    com.jcraft.jogg (not open)\n    javazoom.jl (not open)\n    javazoom.jl.decoder (not open)\n    org.lwjgl.util (...)\n    org.lwjgl.util.glu (not open)\n    org.lwjgl.util.input (not open)\n    org.lwjgl.openal (not open)\n    org.lwjgl.opengl (not open)\n    com.jcraft (not open)\n    com.badlogic.gdx.backends.openal (not open)\n    org.lwjgl (not open)\n    org.lwjgl.input (not open)\n    org.lwjgl.util.glu.tessellation (not open)\n  libs/gdx-backend-lwjgl-natives.jar (not open)\n  libs/gdx-natives.jar (not open)",1383189883712
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1383189883723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189887045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1383189887056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189888736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189924519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383189924539
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383189928319
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383189963164
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383189965402
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1383189969271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189971725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189971763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383189971853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190004414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190004434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190004454
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1383190004463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190008881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190010468
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383190011109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190014433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190014669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190014690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190018536
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1383190018541
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1383190018856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190019080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190032165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383190039930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383197767058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383197767619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383241045022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383241047362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383241048528
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383241048911
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1383241049518
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1383241049518
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1383241049518
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110819-0851,"org.eclipse.pde.runtime",1383241049518
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1383241049518
stopped,bundle,org.eclipse.wb.rcp.GroupLayout,1.5.0.r37x201206111330,"org.eclipse.wb.rcp.GroupLayout",1383241049518
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.5.0.r37x201206111333,"org.eclipse.wb.rcp.SWT_AWT",1383241049518
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.5.0.r37x201206111317,"org.eclipse.wb.rcp.databinding.emf",1383241049518
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.5.0.r37x201206111323,"org.eclipse.wb.rcp.databinding.xwt",1383241049518
stopped,bundle,org.eclipse.wb.rcp.databinding,1.5.0.r37x201206111317,"org.eclipse.wb.rcp.databinding",1383241049518
stopped,bundle,org.eclipse.wb.rcp.nebula,1.5.0.r37x201206111317,"org.eclipse.wb.rcp.nebula",1383241049518
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.5.0.r37x201206111317,"org.eclipse.wb.rcp.swing2swt",1383241049518
stopped,bundle,org.eclipse.wb.xwt,1.5.0.r37x201206111323,"org.eclipse.wb.xwt",1383241049518
stopped,bundle,org.eclipse.wb.rcp,1.5.0.r37x201206111317,"org.eclipse.wb.rcp",1383241049518
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1383241049531
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,22.0.1.v201305230001--685705,"overlay.com.android.ide.eclipse.adt.overlay",1383241049531
stopped,bundle,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.adt",1383241049545
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1383241049545
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1383241049545
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1383241049545
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1383241049545
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1383241049545
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1383241049545
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1383241049545
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1383241049545
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1383241049545
stopped,bundle,com.google.appengine.eclipse.datatools,3.1.0.v201208080120-rel-r37,"com.google.appengine.eclipse.datatools",1383241049545
stopped,bundle,com.google.appengine.eclipse.webtools,3.1.0.v201208080120-rel-r37,"com.google.appengine.eclipse.webtools",1383241049545
stopped,bundle,com.google.gdt.eclipse.appengine.swarm,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.appengine.swarm",1383241049545
stopped,bundle,com.google.gdt.eclipse.appengine.rpc,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1383241049546
stopped,bundle,com.google.gdt.eclipse.gph.e36,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.gph.e36",1383241049546
stopped,bundle,com.google.gdt.eclipse.gph.hge,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.gph.hge",1383241049546
stopped,bundle,com.google.gdt.eclipse.gph.subclipse,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.gph.subclipse",1383241049546
stopped,bundle,com.google.gdt.eclipse.gph.subversive,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.gph.subversive",1383241049546
stopped,bundle,com.google.gdt.eclipse.suite.ext,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.suite.ext",1383241049546
stopped,bundle,com.google.gdt.eclipse.gph,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.gph",1383241049546
stopped,bundle,com.google.gdt.eclipse.maven.e37,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.maven.e37",1383241049546
stopped,bundle,com.google.gdt.eclipse.maven,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.maven",1383241049546
stopped,bundle,com.google.gdt.eclipse.suite,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.suite",1383241049546
stopped,bundle,com.google.gdt.eclipse.appsmarketplace,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.appsmarketplace",1383241049546
stopped,bundle,com.google.gdt.eclipse.managedapis,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.managedapis",1383241049547
stopped,bundle,com.google.appengine.eclipse.core,3.1.0.v201208080120-rel-r37,"com.google.appengine.eclipse.core",1383241049547
stopped,bundle,com.google.gdt.eclipse.login,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.login",1383241049548
stopped,bundle,com.google.gwt.eclipse.oophm,3.1.0.v201208080120-rel-r37,"com.google.gwt.eclipse.oophm",1383241049548
stopped,bundle,com.google.gwt.eclipse.sdkbundle,2.4.0.v201208080120-rel-r37,"com.google.gwt.eclipse.sdkbundle",1383241049548
